order_id,customer_id,order_date,payment_method,order_status
ORD00000450,CUST009590,2024-12-14,PayPal,Completed
ORD00000451,CUST001461,2024-07-03,Google Pay,Completed
ORD00000452,CUST003448,2024-05-18,Bank Transfer,Completed
ORD00000453,CUST002390,2024-06-08,Buy Now Pay Later,Completed
ORD00000454,CUST002396,2024-01-19,Google Pay,Completed
ORD00000455,CUST003307,2024-05-03,Bank Transfer,Completed
ORD00000456,CUST006714,2024-04-20,Bank Transfer,Shipped
ORD00000457,CUST001847,2024-11-20,Credit Card,Cancelled
ORD00000458,CUST000427,2024-12-02,Google Pay,Completed
ORD00000459,CUST003972,2024-08-06,Apple Pay,Completed
ORD00000460,CUST005750,2024-09-15,Debit Card,Completed
ORD00000461,CUST005811,2024-12-27,Credit Card,Completed
ORD00000462,CUST003883,2024-10-07,Google Pay,Completed
ORD00000463,CUST006504,2024-09-10,Bank Transfer,Completed
ORD00000464,CUST009158,2024-11-15,PayPal,Completed
ORD00000465,CUST001529,2024-01-08,Google Pay,Completed
ORD00000466,CUST003392,2024-01-16,Debit Card,Completed
ORD00000467,CUST006221,2024-03-04,PayPal,Completed
ORD00000468,CUST002797,2024-01-23,Buy Now Pay Later,Completed
ORD00000469,CUST001213,2024-01-11,PayPal,Completed
ORD00000470,CUST006051,2024-09-30,PayPal,Completed
ORD00000471,CUST003692,2024-10-24,PayPal,Completed
ORD00000472,CUST002606,2024-11-26,Bank Transfer,Completed
ORD00000473,CUST002048,2024-01-17,PayPal,Completed
ORD00000474,CUST005093,2024-05-24,Apple Pay,Completed
ORD00000475,CUST008950,2024-03-13,Credit Card,Completed
ORD00000476,CUST001318,2024-08-08,Debit Card,Completed
ORD00000477,CUST004708,2024-09-29,Credit Card,Completed
ORD00000478,CUST007885,2024-10-16,Debit Card,Completed
ORD00000479,CUST001698,2024-10-14,Credit Card,Processing
ORD00000480,CUST008629,2024-01-02,Buy Now Pay Later,Completed
ORD00000481,CUST000024,2024-04-18,Google Pay,Cancelled
ORD00000482,CUST002906,2024-02-24,Debit Card,Completed
ORD00000483,CUST004937,2024-12-21,PayPal,Completed
ORD00000484,CUST004811,2024-04-15,Apple Pay,Completed
ORD00000485,CUST001801,2024-11-18,Debit Card,Completed
ORD00000486,CUST003021,2024-07-15,PayPal,Completed
ORD00000487,CUST006774,2024-08-22,Google Pay,Cancelled
ORD00000488,CUST000448,2024-07-08,Apple Pay,Completed
ORD00000489,CUST009587,2024-04-20,Apple Pay,Completed
ORD00000490,CUST003714,2024-10-18,Apple Pay,Completed
ORD00000491,CUST002653,2024-05-22,Credit Card,Completed
ORD00000492,CUST002844,2024-02-23,Apple Pay,Completed
ORD00000493,CUST008362,2024-09-21,Debit Card,Completed
ORD00000494,CUST001567,2024-05-21,Credit Card,Completed
ORD00000495,CUST008545,2024-07-21,Apple Pay,Cancelled
ORD00000496,CUST009518,2024-02-03,Google Pay,Completed
ORD00000497,CUST000273,2024-04-10,Buy Now Pay Later,Completed
ORD00000498,CUST002612,2024-07-04,Buy Now Pay Later,Completed
ORD00000499,CUST005775,2024-06-07,Bank Transfer,Completed
ORD00000500,CUST008314,2024-01-31,Credit Card,Completed
ORD00000501,CUST009309,2024-11-27,Bank Transfer,Returned
ORD00000502,CUST001851,2024-07-12,Apple Pay,Completed
ORD00000503,CUST009924,2024-01-22,Bank Transfer,Completed
ORD00000504,CUST002012,2024-07-21,Buy Now Pay Later,Completed
ORD00000505,CUST000803,2024-04-19,Buy Now Pay Later,Shipped
ORD00000506,CUST003390,2024-09-23,Buy Now Pay Later,Completed
ORD00000507,CUST003327,2024-07-01,Google Pay,Processing
ORD00000508,CUST000330,2024-11-15,Credit Card,Completed
ORD00000509,CUST005752,2024-05-08,Credit Card,Completed
ORD00000510,CUST002629,2024-10-26,Credit Card,Completed
ORD00000511,CUST008078,2024-04-23,Credit Card,Completed
ORD00000512,CUST003611,2024-02-18,Buy Now Pay Later,Completed
ORD00000513,CUST003969,2024-08-30,Credit Card,Completed
ORD00000514,CUST004398,2024-09-13,Google Pay,Completed
ORD00000515,CUST001954,2024-09-05,PayPal,Completed
ORD00000516,CUST000878,2024-10-31,Bank Transfer,Completed
ORD00000517,CUST004239,2024-10-13,PayPal,Completed
ORD00000518,CUST002370,2024-01-15,Credit Card,Returned
ORD00000519,CUST003430,2024-05-23,Buy Now Pay Later,Completed
ORD00000520,CUST001278,2024-01-31,Buy Now Pay Later,Completed
ORD00000521,CUST009805,2024-12-15,PayPal,Completed
ORD00000522,CUST000918,2024-10-12,Google Pay,Completed
ORD00000523,CUST008879,2024-11-04,Debit Card,Shipped
ORD00000524,CUST003379,2024-04-02,Debit Card,Completed
ORD00000525,CUST001647,2024-11-05,Apple Pay,Completed
ORD00000526,CUST004285,2024-02-01,Google Pay,Completed
ORD00000527,CUST003169,2024-04-17,Google Pay,Completed
ORD00000528,CUST007545,2024-07-26,PayPal,Completed
ORD00000529,CUST007486,2024-11-27,PayPal,Completed
ORD00000530,CUST004589,2024-04-22,Buy Now Pay Later,Completed
ORD00000531,CUST006069,2024-03-29,Google Pay,Completed
ORD00000532,CUST006842,2024-10-01,Credit Card,Completed
ORD00000533,CUST002478,2024-06-10,Apple Pay,Completed
ORD00000534,CUST008074,2024-08-30,Google Pay,Completed
ORD00000535,CUST000340,2024-01-04,Google Pay,Completed
ORD00000536,CUST003033,2024-10-19,Apple Pay,Completed
ORD00000537,CUST007886,2024-06-24,PayPal,Completed
ORD00000538,CUST007929,2024-02-25,Apple Pay,Completed
ORD00000539,CUST003265,2024-01-21,Buy Now Pay Later,Completed
ORD00000540,CUST004029,2024-11-25,Google Pay,Completed
ORD00000541,CUST008016,2024-08-26,Buy Now Pay Later,Completed
ORD00000542,CUST009604,2024-12-27,Bank Transfer,Completed
ORD00000543,CUST009005,2024-03-18,Credit Card,Completed
ORD00000544,CUST002416,2024-06-14,PayPal,Completed
ORD00000545,CUST005149,2024-12-13,Google Pay,Shipped
ORD00000546,CUST008404,2024-03-09,PayPal,Completed
ORD00000547,CUST007968,2024-04-04,Credit Card,Completed
ORD00000548,CUST008754,2024-11-05,Debit Card,Completed
ORD00000549,CUST009695,2024-03-08,Apple Pay,Completed
ORD00000550,CUST003305,2024-11-17,Credit Card,Completed
ORD00000551,CUST007960,2024-02-25,Debit Card,Completed
ORD00000552,CUST000756,2024-05-12,Buy Now Pay Later,Completed
ORD00000553,CUST000783,2024-07-16,PayPal,Completed
ORD00000554,CUST005250,2024-01-13,PayPal,Completed
ORD00000555,CUST008953,2024-09-16,PayPal,Completed
ORD00000556,CUST001920,2024-01-01,Bank Transfer,Completed
ORD00000557,CUST005112,2024-07-03,PayPal,Completed
ORD00000558,CUST006445,2024-03-20,Debit Card,Completed
ORD00000559,CUST002852,2024-07-03,Debit Card,Completed
ORD00000560,CUST005223,2024-10-17,PayPal,Completed
ORD00000561,CUST004936,2024-04-09,Google Pay,Completed
ORD00000562,CUST001419,2024-03-26,Credit Card,Completed
ORD00000563,CUST002148,2024-02-24,Debit Card,Cancelled
ORD00000564,CUST004432,2024-11-09,PayPal,Completed
ORD00000565,CUST006495,2024-06-17,Apple Pay,Completed
ORD00000566,CUST008989,2024-05-13,Google Pay,Completed
ORD00000567,CUST004080,2024-10-15,PayPal,Completed
ORD00000568,CUST001999,2024-06-11,Google Pay,Completed
ORD00000569,CUST000997,2024-12-20,Debit Card,Completed
ORD00000570,CUST001538,2024-05-18,PayPal,Processing
ORD00000571,CUST001331,2024-03-16,Buy Now Pay Later,Completed
ORD00000572,CUST007390,2024-07-04,Google Pay,Completed
ORD00000573,CUST004783,2024-10-28,Bank Transfer,Completed
ORD00000574,CUST009948,2024-06-23,Credit Card,Completed
ORD00000575,CUST007235,2024-09-19,Buy Now Pay Later,Cancelled
ORD00000576,CUST000343,2024-03-13,Bank Transfer,Completed
ORD00000577,CUST006382,2024-11-13,PayPal,Completed
ORD00000578,CUST004802,2024-05-06,Buy Now Pay Later,Completed
ORD00000579,CUST007356,2024-03-30,Bank Transfer,Completed
ORD00000580,CUST007123,2024-06-10,Bank Transfer,Completed
ORD00000581,CUST007064,2024-09-18,Credit Card,Completed
ORD00000582,CUST000411,2024-04-24,PayPal,Completed
ORD00000583,CUST009106,2024-03-30,Google Pay,Processing
ORD00000584,CUST005419,2024-04-21,PayPal,Completed
ORD00000585,CUST003418,2024-01-05,Bank Transfer,Completed
ORD00000586,CUST001646,2024-08-03,Buy Now Pay Later,Completed
ORD00000587,CUST006032,2024-05-26,Debit Card,Completed
ORD00000588,CUST000066,2024-05-15,Credit Card,Completed
ORD00000589,CUST006993,2024-08-23,Debit Card,Completed
ORD00000590,CUST007972,2024-01-03,Debit Card,Completed
ORD00000591,CUST007365,2024-03-04,Bank Transfer,Completed
ORD00000592,CUST000311,2024-07-08,Debit Card,Completed
ORD00000593,CUST004755,2024-12-11,Bank Transfer,Completed
ORD00000594,CUST000463,2024-07-10,Credit Card,Completed
ORD00000595,CUST001295,2024-08-12,Buy Now Pay Later,Completed
ORD00000596,CUST005436,2024-09-01,Credit Card,Completed
ORD00000597,CUST008389,2024-11-13,PayPal,Completed
ORD00000598,CUST004487,2024-04-03,PayPal,Completed
ORD00000599,CUST000582,2024-11-02,Credit Card,Completed
ORD00000600,CUST008866,2024-02-16,Google Pay,Completed
ORD00000601,CUST001922,2024-01-02,Credit Card,Completed
ORD00000602,CUST006763,2024-01-22,PayPal,Completed
ORD00000603,CUST005742,2024-07-29,Google Pay,Completed
ORD00000604,CUST007300,2024-10-24,Credit Card,Completed
ORD00000605,CUST005884,2024-06-13,Apple Pay,Completed
ORD00000606,CUST009061,2024-11-25,Credit Card,Completed
ORD00000607,CUST007985,2024-07-27,Debit Card,Completed
ORD00000608,CUST004528,2024-12-14,Google Pay,Completed
ORD00000609,CUST000094,2024-12-17,Apple Pay,Completed
ORD00000610,CUST003953,2024-06-11,PayPal,Completed
ORD00000611,CUST008519,2024-09-01,Buy Now Pay Later,Completed
ORD00000612,CUST003312,2024-10-29,Credit Card,Completed
ORD00000613,CUST002032,2024-02-17,Apple Pay,Completed
ORD00000614,CUST003579,2024-01-21,Debit Card,Completed
ORD00000615,CUST003484,2024-01-07,Apple Pay,Completed
ORD00000616,CUST001304,2024-10-15,Apple Pay,Completed
ORD00000617,CUST009564,2024-09-25,Buy Now Pay Later,Completed
ORD00000618,CUST006088,2024-04-16,Credit Card,Completed
ORD00000619,CUST006244,2024-11-11,PayPal,Completed
ORD00000620,CUST008657,2024-06-16,PayPal,Completed
ORD00000621,CUST009868,2024-06-03,Bank Transfer,Completed
ORD00000622,CUST000990,2024-04-08,Apple Pay,Completed
ORD00000623,CUST002864,2024-03-05,Buy Now Pay Later,Completed
ORD00000624,CUST000342,2024-12-28,Bank Transfer,Completed
ORD00000625,CUST004216,2024-10-22,Apple Pay,Completed
ORD00000626,CUST005646,2024-07-08,Buy Now Pay Later,Completed
ORD00000627,CUST000273,2024-07-16,Bank Transfer,Completed
ORD00000628,CUST001514,2024-05-06,Bank Transfer,Completed
ORD00000629,CUST003292,2024-09-24,Debit Card,Completed
ORD00000630,CUST000050,2024-12-16,Debit Card,Completed
ORD00000631,CUST002488,2024-10-06,Debit Card,Completed
ORD00000632,CUST002837,2024-04-17,Credit Card,Completed
ORD00000633,CUST009009,2024-07-28,Apple Pay,Returned
ORD00000634,CUST002858,2024-09-28,Buy Now Pay Later,Completed
ORD00000635,CUST007795,2024-08-20,Credit Card,Completed
ORD00000636,CUST007100,2024-05-28,Debit Card,Completed
ORD00000637,CUST007979,2024-10-19,Debit Card,Completed
ORD00000638,CUST001337,2024-04-27,Google Pay,Completed
ORD00000639,CUST004623,2024-02-19,Apple Pay,Cancelled
ORD00000640,CUST006297,2024-12-22,Debit Card,Completed
ORD00000641,CUST007685,2024-05-15,Buy Now Pay Later,Completed
ORD00000642,CUST003069,2024-01-08,Google Pay,Completed
ORD00000643,CUST004737,2024-06-28,PayPal,Completed
ORD00000644,CUST006302,2024-07-16,Bank Transfer,Completed
ORD00000645,CUST003122,2024-12-30,Debit Card,Completed
ORD00000646,CUST003684,2024-04-19,PayPal,Completed
ORD00000647,CUST000888,2024-05-04,Credit Card,Completed
ORD00000648,CUST008016,2024-02-04,Debit Card,Completed
ORD00000649,CUST001042,2024-09-19,PayPal,Completed
ORD00000650,CUST005988,2024-03-09,Google Pay,Completed
ORD00000651,CUST007612,2024-04-18,PayPal,Completed
ORD00000652,CUST004812,2024-11-10,Apple Pay,Completed
ORD00000653,CUST004989,2024-09-13,Credit Card,Completed
ORD00000654,CUST006485,2024-06-04,Credit Card,Completed
ORD00000655,CUST006955,2024-08-07,Apple Pay,Completed
ORD00000656,CUST006141,2024-01-31,Buy Now Pay Later,Completed
ORD00000657,CUST008953,2024-03-05,Buy Now Pay Later,Completed
ORD00000658,CUST007793,2024-11-25,Bank Transfer,Shipped
ORD00000659,CUST008123,2024-08-26,Buy Now Pay Later,Completed
ORD00000660,CUST006806,2024-02-14,Google Pay,Completed
ORD00000661,CUST000110,2024-08-25,PayPal,Completed
ORD00000662,CUST001032,2024-02-02,Bank Transfer,Completed
ORD00000663,CUST008059,2024-08-12,Debit Card,Completed
ORD00000664,CUST001591,2024-05-01,Google Pay,Completed
ORD00000665,CUST002821,2024-11-10,Debit Card,Completed
ORD00000666,CUST001371,2024-03-17,Buy Now Pay Later,Completed
ORD00000667,CUST004211,2024-08-12,Bank Transfer,Cancelled
ORD00000668,CUST007652,2024-08-17,Apple Pay,Cancelled
ORD00000669,CUST004583,2024-06-06,Credit Card,Completed
ORD00000670,CUST005755,2024-07-30,Apple Pay,Completed
ORD00000671,CUST006765,2024-04-16,Bank Transfer,Completed
ORD00000672,CUST009458,2024-09-16,Buy Now Pay Later,Completed
ORD00000673,CUST000943,2024-11-17,Bank Transfer,Completed
ORD00000674,CUST002697,2024-02-29,PayPal,Completed
ORD00000675,CUST000273,2024-01-22,Credit Card,Completed
ORD00000676,CUST005482,2024-01-23,Buy Now Pay Later,Completed
ORD00000677,CUST003783,2024-05-23,Apple Pay,Completed
ORD00000678,CUST002618,2024-10-16,PayPal,Completed
ORD00000679,CUST006419,2024-01-16,Google Pay,Completed
ORD00000680,CUST002987,2024-08-04,Google Pay,Completed
ORD00000681,CUST007979,2024-11-19,Bank Transfer,Shipped
ORD00000682,CUST007519,2024-12-29,Apple Pay,Completed
ORD00000683,CUST004524,2024-07-15,Bank Transfer,Completed
ORD00000684,CUST005757,2024-11-20,Buy Now Pay Later,Completed
ORD00000685,CUST002387,2024-07-13,Credit Card,Shipped
ORD00000686,CUST006842,2024-07-03,Credit Card,Completed
ORD00000687,CUST000881,2024-02-06,Credit Card,Completed
ORD00000688,CUST006549,2024-01-21,Apple Pay,Completed
ORD00000689,CUST001342,2024-04-30,PayPal,Completed
ORD00000690,CUST001084,2024-07-02,Buy Now Pay Later,Completed
ORD00000691,CUST006154,2024-07-24,Credit Card,Completed
ORD00000692,CUST000420,2024-01-06,Bank Transfer,Completed
ORD00000693,CUST005738,2024-11-21,Buy Now Pay Later,Completed
ORD00000694,CUST003523,2024-11-16,Google Pay,Completed
ORD00000695,CUST001920,2024-01-31,Credit Card,Completed
ORD00000696,CUST008599,2024-11-01,Bank Transfer,Completed
ORD00000697,CUST002196,2024-09-13,Buy Now Pay Later,Completed
ORD00000698,CUST000656,2024-08-13,Debit Card,Completed
ORD00000699,CUST001776,2024-04-13,PayPal,Completed
ORD00000700,CUST005303,2024-04-22,PayPal,Completed
ORD00000701,CUST009025,2024-10-15,PayPal,Completed
ORD00000702,CUST008236,2024-05-24,Buy Now Pay Later,Completed
ORD00000703,CUST001998,2024-03-21,Apple Pay,Processing
ORD00000704,CUST001702,2024-04-30,Apple Pay,Completed
ORD00000705,CUST006470,2024-08-17,Credit Card,Completed
ORD00000706,CUST008914,2024-02-16,Google Pay,Completed
ORD00000707,CUST006098,2024-01-06,Bank Transfer,Completed
ORD00000708,CUST009174,2024-07-21,Debit Card,Completed
ORD00000709,CUST008414,2024-02-17,Google Pay,Completed
ORD00000710,CUST007021,2024-08-13,Apple Pay,Completed
ORD00000711,CUST004835,2024-06-05,Apple Pay,Completed
ORD00000712,CUST004584,2024-10-10,Bank Transfer,Completed
ORD00000713,CUST007473,2024-10-10,Buy Now Pay Later,Cancelled
ORD00000714,CUST006917,2024-01-11,Buy Now Pay Later,Completed
ORD00000715,CUST004343,2024-09-27,Bank Transfer,Completed
ORD00000716,CUST001738,2024-11-03,PayPal,Shipped
ORD00000717,CUST007936,2024-11-22,Google Pay,Completed
ORD00000718,CUST001854,2024-08-21,Apple Pay,Completed
ORD00000719,CUST003568,2024-09-15,Bank Transfer,Completed
ORD00000720,CUST005947,2024-12-16,Apple Pay,Completed
ORD00000721,CUST002328,2024-07-22,Debit Card,Completed
ORD00000722,CUST008230,2024-07-03,Debit Card,Completed
ORD00000723,CUST002518,2024-04-18,Apple Pay,Completed
ORD00000724,CUST002861,2024-09-14,Buy Now Pay Later,Completed
ORD00000725,CUST006714,2024-06-06,Bank Transfer,Completed
ORD00000726,CUST006969,2024-09-07,Bank Transfer,Completed
ORD00000727,CUST002693,2024-11-22,Apple Pay,Completed
ORD00000728,CUST008294,2024-03-01,Credit Card,Cancelled
ORD00000729,CUST009630,2024-03-22,Debit Card,Completed
ORD00000730,CUST000888,2024-05-09,Google Pay,Completed
ORD00000731,CUST003571,2024-03-06,Bank Transfer,Completed
ORD00000732,CUST006324,2024-03-04,Buy Now Pay Later,Completed
ORD00000733,CUST006027,2024-09-11,Bank Transfer,Completed
ORD00000734,CUST000560,2024-11-13,Apple Pay,Completed
ORD00000735,CUST003692,2024-07-17,Google Pay,Completed
ORD00000736,CUST000698,2024-01-13,Apple Pay,Completed
ORD00000737,CUST004821,2024-11-19,Buy Now Pay Later,Completed
ORD00000738,CUST006373,2024-06-11,Debit Card,Completed
ORD00000739,CUST005702,2024-05-14,Buy Now Pay Later,Completed
ORD00000740,CUST003524,2024-08-30,Credit Card,Completed
ORD00000741,CUST002851,2024-11-26,Apple Pay,Completed
ORD00000742,CUST006311,2024-04-20,Google Pay,Completed
ORD00000743,CUST005352,2024-09-30,Apple Pay,Completed
ORD00000744,CUST005102,2024-07-24,Buy Now Pay Later,Completed
ORD00000745,CUST000040,2024-04-09,Debit Card,Completed
ORD00000746,CUST009975,2024-10-08,Bank Transfer,Completed
ORD00000747,CUST009260,2024-06-11,Debit Card,Completed
ORD00000748,CUST006060,2024-06-01,Apple Pay,Completed
ORD00000749,CUST003507,2024-05-27,Debit Card,Completed
ORD00000750,CUST005702,2024-12-11,Buy Now Pay Later,Completed
ORD00000751,CUST003821,2024-12-05,Bank Transfer,Completed
ORD00000752,CUST001211,2024-09-19,Bank Transfer,Completed
ORD00000753,CUST003811,2024-06-29,Credit Card,Completed
ORD00000754,CUST006426,2024-08-24,Google Pay,Completed
ORD00000755,CUST009716,2024-01-18,Apple Pay,Completed
ORD00000756,CUST008909,2024-08-24,Google Pay,Shipped
ORD00000757,CUST001543,2024-03-07,Credit Card,Completed
ORD00000758,CUST005971,2024-09-08,Apple Pay,Completed
ORD00000759,CUST001631,2024-05-01,Apple Pay,Completed
ORD00000760,CUST000919,2024-07-02,Debit Card,Completed
ORD00000761,CUST004947,2024-12-15,Buy Now Pay Later,Completed
ORD00000762,CUST009599,2024-11-20,PayPal,Completed
ORD00000763,CUST000500,2024-03-12,Debit Card,Completed
ORD00000764,CUST003484,2024-05-21,Google Pay,Completed
ORD00000765,CUST004702,2024-04-27,Buy Now Pay Later,Completed
ORD00000766,CUST006739,2024-06-06,Debit Card,Completed
ORD00000767,CUST001834,2024-03-31,Google Pay,Completed
ORD00000768,CUST009728,2024-05-09,Credit Card,Completed
ORD00000769,CUST002696,2024-03-22,PayPal,Completed
ORD00000770,CUST008724,2024-09-10,Credit Card,Completed
ORD00000771,CUST005520,2024-05-22,Debit Card,Completed
ORD00000772,CUST003228,2024-06-01,Buy Now Pay Later,Completed
ORD00000773,CUST004741,2024-08-30,Bank Transfer,Completed
ORD00000774,CUST007137,2024-02-08,Bank Transfer,Completed
ORD00000775,CUST005988,2024-11-05,PayPal,Completed
ORD00000776,CUST002832,2024-07-31,Apple Pay,Completed
ORD00000777,CUST000484,2024-11-14,PayPal,Completed
ORD00000778,CUST005855,2024-01-07,Buy Now Pay Later,Completed
ORD00000779,CUST007557,2024-10-20,Credit Card,Completed
ORD00000780,CUST006512,2024-12-10,Apple Pay,Shipped
ORD00000781,CUST009215,2024-10-03,PayPal,Completed
ORD00000782,CUST005772,2024-10-29,Debit Card,Completed
ORD00000783,CUST001260,2024-01-14,PayPal,Completed
ORD00000784,CUST008822,2024-03-08,Apple Pay,Completed
ORD00000785,CUST008006,2024-04-18,Bank Transfer,Completed
ORD00000786,CUST007932,2024-07-02,Buy Now Pay Later,Completed
ORD00000787,CUST006050,2024-08-11,Bank Transfer,Completed
ORD00000788,CUST003647,2024-12-27,Google Pay,Completed
ORD00000789,CUST006245,2024-04-02,Google Pay,Completed
ORD00000790,CUST006758,2024-04-04,Bank Transfer,Processing
ORD00000791,CUST004479,2024-08-14,Debit Card,Completed
ORD00000792,CUST001037,2024-07-09,Buy Now Pay Later,Completed
ORD00000793,CUST008870,2024-12-01,Google Pay,Completed
ORD00000794,CUST005166,2024-10-15,Credit Card,Completed
ORD00000795,CUST009509,2024-10-27,Debit Card,Completed
ORD00000796,CUST001382,2024-12-04,Debit Card,Completed
ORD00000797,CUST004216,2024-12-19,Buy Now Pay Later,Completed
ORD00000798,CUST007424,2024-06-09,Apple Pay,Completed
ORD00000799,CUST002879,2024-02-17,Buy Now Pay Later,Completed
ORD00000800,CUST005515,2024-08-28,Bank Transfer,Completed
ORD00000801,CUST001835,2024-12-21,Bank Transfer,Completed
ORD00000802,CUST002225,2024-05-06,Google Pay,Completed
ORD00000803,CUST009304,2024-03-21,Credit Card,Shipped
ORD00000804,CUST000004,2024-03-06,Buy Now Pay Later,Completed
ORD00000805,CUST007403,2024-02-23,Buy Now Pay Later,Completed
